03-18 11:19:47.339 I/tombstoned(  209): tombstoned successfully initialized
03-18 11:19:48.264 D/AndroidRuntime(  376): >>>>>> START com.android.internal.os.ZygoteInit uid 0 <<<<<<
03-18 11:19:48.267 I/AndroidRuntime(  376): Using default boot image
03-18 11:19:48.267 I/AndroidRuntime(  376): Leaving lock profiling enabled
03-18 11:19:49.373 W/PackageSettings(  565): Missing permission state for package com.drivertracking on user 0
03-18 11:19:49.396 V/AconfigFlags(  565): Read Aconfig default flag value com.android.server.os.proto_tombstone = false
03-18 11:19:52.090 I/AndroidRuntime(  826): VM exiting with result code 0, cleanup skipped.
03-18 11:19:52.132 I/ActivityManager(  565): Process WebViewLoader-arm64-v8a (pid 826) has died: psvc PER 
03-18 11:19:52.272 V/StorageManagerService(  565): Package com.drivertracking does not have legacy storage
03-18 11:19:54.536 D/ShortcutService(  565): Found updated package com.drivertracking updateTime=1773754864826
03-18 11:19:54.536 D/ShortcutService(  565): rescanPackageIfNeeded 0@com.drivertracking, forceRescan=true , isNewApp=true
03-18 11:19:54.536 D/ShortcutService(  565): Package com.drivertracking has 0 manifest shortcut(s), and 0 share target(s)
03-18 11:19:59.205 I/ActivityManager(  565): Process com.android.keychain (pid 1463) has died: cch+15 CEM 
03-18 11:19:59.310 I/ActivityManager(  565): Process com.android.settings (pid 981) has died: cch+5 CEM 
03-18 11:20:02.356 E/AndroidRuntime( 2374): FATAL EXCEPTION: Thread-2
03-18 11:20:02.356 E/AndroidRuntime( 2374): Process: com.android.hotwordenrollment.okgoogle, PID: 2374
03-18 11:20:02.356 E/AndroidRuntime( 2374): java.lang.NoClassDefFoundError: Failed resolution of: Lcom/android/hotwordenrollment/common/EnrollmentUtil;
03-18 11:20:02.356 E/AndroidRuntime( 2374): 	at com.android.hotwordenrollment.common.StartupReceiver.updateSoundModel(StartupReceiver.java:56)
03-18 11:20:02.356 E/AndroidRuntime( 2374): 	at com.android.hotwordenrollment.common.StartupReceiver.-$$Nest$smupdateSoundModel(StartupReceiver.java:0)
03-18 11:20:02.356 E/AndroidRuntime( 2374): 	at com.android.hotwordenrollment.common.StartupReceiver$1.run(StartupReceiver.java:48)
03-18 11:20:02.356 E/AndroidRuntime( 2374): Caused by: java.lang.ClassNotFoundException: com.android.hotwordenrollment.common.EnrollmentUtil
03-18 11:20:02.356 E/AndroidRuntime( 2374): 	... 3 more
03-18 11:20:02.614 I/ActivityManager(  565): Process com.android.hotwordenrollment.okgoogle (pid 2374) has died: fg  RCVR
03-18 11:20:02.831 E/AndroidRuntime( 2451): FATAL EXCEPTION: Thread-2
03-18 11:20:02.831 E/AndroidRuntime( 2451): Process: com.android.hotwordenrollment.xgoogle, PID: 2451
03-18 11:20:02.831 E/AndroidRuntime( 2451): java.lang.NoClassDefFoundError: Failed resolution of: Lcom/android/hotwordenrollment/common/EnrollmentUtil;
03-18 11:20:02.831 E/AndroidRuntime( 2451): 	at com.android.hotwordenrollment.common.StartupReceiver.updateSoundModel(StartupReceiver.java:56)
03-18 11:20:02.831 E/AndroidRuntime( 2451): 	at com.android.hotwordenrollment.common.StartupReceiver.-$$Nest$smupdateSoundModel(StartupReceiver.java:0)
03-18 11:20:02.831 E/AndroidRuntime( 2451): 	at com.android.hotwordenrollment.common.StartupReceiver$1.run(StartupReceiver.java:48)
03-18 11:20:02.831 E/AndroidRuntime( 2451): Caused by: java.lang.ClassNotFoundException: com.android.hotwordenrollment.common.EnrollmentUtil
03-18 11:20:02.831 E/AndroidRuntime( 2451): 	... 3 more
03-18 11:20:02.844 I/ActivityManager(  565): Process com.android.hotwordenrollment.xgoogle (pid 2451) has died: fg  RCVR
03-18 11:20:05.186 W/ogle.android.as( 1297): ApkAssets: Deleting an ApkAssets object '<empty> and /data/app/~~HnIyMNDJkyqqh8FANwt0uA==/com.drivertracking-SImqt3tTbvlINQ0nZ4xn4g==/base.apk' with 1 weak references
03-18 11:20:05.920 I/AppsFilter(  565): interaction: PackageSetting{57932a7 com.drivertracking/10212} -> PackageSetting{633a354 com.google.android.googlequicksearchbox/10144} BLOCKED
03-18 11:20:05.922 I/AppsFilter(  565): interaction: PackageSetting{57932a7 com.drivertracking/10212} -> PackageSetting{8cf8716 com.google.android.calendar/10147} BLOCKED
03-18 11:20:13.759 W/ndroid.settings( 2566): ApkAssets: Deleting an ApkAssets object '<empty> and /data/app/~~HnIyMNDJkyqqh8FANwt0uA==/com.drivertracking-SImqt3tTbvlINQ0nZ4xn4g==/base.apk' with 1 weak references
03-18 11:20:19.599 I/AppsFilter(  565): interaction: PackageSetting{57932a7 com.drivertracking/10212} -> PackageSetting{d2c2f37 com.google.android.apps.chromecast.app/10141} BLOCKED
03-18 11:20:25.028 W/android.vending( 1687): ApkAssets: Deleting an ApkAssets object '<empty> and /data/app/~~HnIyMNDJkyqqh8FANwt0uA==/com.drivertracking-SImqt3tTbvlINQ0nZ4xn4g==/base.apk' with 1 weak references
03-18 11:20:34.035 W/.apps.wellbeing( 1223): ApkAssets: Deleting an ApkAssets object '<empty> and /data/app/~~HnIyMNDJkyqqh8FANwt0uA==/com.drivertracking-SImqt3tTbvlINQ0nZ4xn4g==/base.apk' with 1 weak references
03-18 11:20:35.207 I/ActivityManager(  565): Force stopping com.drivertracking appid=10212 user=-1: installPackageLI
03-18 11:20:35.210 I/PackageManager(  565): Update package com.drivertracking code path from /data/app/~~HnIyMNDJkyqqh8FANwt0uA==/com.drivertracking-SImqt3tTbvlINQ0nZ4xn4g== to /data/app/~~ubLfry8YJVMmjngOn_l0BQ==/com.drivertracking-mloGa-bWYRxYM1SZ-QE0Pw==; Retain data and using new
03-18 11:20:35.627 I/ActivityManager(  565): Force stopping com.drivertracking appid=10212 user=0: pkg removed
03-18 11:20:35.662 W/PackageConfigPersister(  565): App-specific configuration not found for packageName: com.drivertracking and userId: 0
03-18 11:20:35.674 D/ActivityThread( 2676): Package [com.drivertracking] reported as REPLACED, but missing application info. Assuming REMOVED.
03-18 11:20:35.674 D/ActivityThread( 2692): Package [com.drivertracking] reported as REPLACED, but missing application info. Assuming REMOVED.
03-18 11:20:35.674 D/ActivityThread( 3188): Package [com.drivertracking] reported as REPLACED, but missing application info. Assuming REMOVED.
03-18 11:20:35.674 D/ActivityThread( 3032): Package [com.drivertracking] reported as REPLACED, but missing application info. Assuming REMOVED.
03-18 11:20:35.675 D/ActivityThread( 1451): Package [com.drivertracking] reported as REPLACED, but missing application info. Assuming REMOVED.
03-18 11:20:35.675 D/ActivityThread( 2290): Package [com.drivertracking] reported as REPLACED, but missing application info. Assuming REMOVED.
03-18 11:20:35.675 D/ActivityThread( 2325): Package [com.drivertracking] reported as REPLACED, but missing application info. Assuming REMOVED.
03-18 11:20:35.675 D/ActivityThread( 2649): Package [com.drivertracking] reported as REPLACED, but missing application info. Assuming REMOVED.
03-18 11:20:35.675 D/ActivityThread(  972): Package [com.drivertracking] reported as REPLACED, but missing application info. Assuming REMOVED.
03-18 11:20:35.676 D/ActivityThread( 1802): Package [com.drivertracking] reported as REPLACED, but missing application info. Assuming REMOVED.
03-18 11:20:35.676 D/ActivityThread( 1802): Package [com.drivertracking] reported as REPLACED, but missing application info. Assuming REMOVED.
03-18 11:20:35.666 D/ActivityThread( 2051): Package [com.drivertracking] reported as REPLACED, but missing application info. Assuming REMOVED.
03-18 11:20:35.676 D/ActivityThread(  972): Package [com.drivertracking] reported as REPLACED, but missing application info. Assuming REMOVED.
03-18 11:20:35.676 D/ActivityThread( 1856): Package [com.drivertracking] reported as REPLACED, but missing application info. Assuming REMOVED.
03-18 11:20:35.676 D/ActivityThread( 3013): Package [com.drivertracking] reported as REPLACED, but missing application info. Assuming REMOVED.
03-18 11:20:35.677 D/ActivityThread( 3013): Package [com.drivertracking] reported as REPLACED, but missing application info. Assuming REMOVED.
03-18 11:20:35.677 D/ActivityThread( 1276): Package [com.drivertracking] reported as REPLACED, but missing application info. Assuming REMOVED.
03-18 11:20:35.677 D/ActivityThread( 2649): Package [com.drivertracking] reported as REPLACED, but missing application info. Assuming REMOVED.
03-18 11:20:35.678 D/ActivityThread( 2886): Package [com.drivertracking] reported as REPLACED, but missing application info. Assuming REMOVED.
03-18 11:20:35.681 D/ActivityThread(  808): Package [com.drivertracking] reported as REPLACED, but missing application info. Assuming REMOVED.
03-18 11:20:35.682 D/ActivityThread( 2051): Package [com.drivertracking] reported as REPLACED, but missing application info. Assuming REMOVED.
03-18 11:20:35.685 D/ActivityThread( 1276): Package [com.drivertracking] reported as REPLACED, but missing application info. Assuming REMOVED.
03-18 11:20:35.686 D/ActivityThread(  808): Package [com.drivertracking] reported as REPLACED, but missing application info. Assuming REMOVED.
03-18 11:20:35.686 D/ActivityThread( 1002): Package [com.drivertracking] reported as REPLACED, but missing application info. Assuming REMOVED.
03-18 11:20:35.687 D/ActivityThread( 1687): Package [com.drivertracking] reported as REPLACED, but missing application info. Assuming REMOVED.
03-18 11:20:35.687 D/ActivityThread( 1223): Package [com.drivertracking] reported as REPLACED, but missing application info. Assuming REMOVED.
03-18 11:20:35.688 D/ShortcutService(  565): replacing package: com.drivertracking userId0
03-18 11:20:35.688 D/ShortcutService(  565): handlePackageUpdateFinished: com.drivertracking user=0
03-18 11:20:35.688 D/ActivityThread( 1630): Package [com.drivertracking] reported as REPLACED, but missing application info. Assuming REMOVED.
03-18 11:20:35.688 D/ActivityThread( 1630): Package [com.drivertracking] reported as REPLACED, but missing application info. Assuming REMOVED.
03-18 11:20:35.691 D/ShortcutService(  565): rescanPackageIfNeeded 0@com.drivertracking, forceRescan=true , isNewApp=true
03-18 11:20:35.691 D/ShortcutService(  565): Package com.drivertracking has 0 manifest shortcut(s), and 0 share target(s)
03-18 11:20:35.691 D/ActivityThread( 1002): Package [com.drivertracking] reported as REPLACED, but missing application info. Assuming REMOVED.
03-18 11:20:35.692 D/ActivityThread( 1687): Package [com.drivertracking] reported as REPLACED, but missing application info. Assuming REMOVED.
03-18 11:20:35.692 D/ActivityThread( 2886): Package [com.drivertracking] reported as REPLACED, but missing application info. Assuming REMOVED.
03-18 11:20:35.692 D/ActivityThread( 3047): Package [com.drivertracking] reported as REPLACED, but missing application info. Assuming REMOVED.
03-18 11:20:35.692 D/ActivityThread( 1309): Package [com.drivertracking] reported as REPLACED, but missing application info. Assuming REMOVED.
03-18 11:20:35.693 D/ActivityThread( 2781): Package [com.drivertracking] reported as REPLACED, but missing application info. Assuming REMOVED.
03-18 11:20:35.693 D/ActivityThread( 2781): Package [com.drivertracking] reported as REPLACED, but missing application info. Assuming REMOVED.
03-18 11:20:35.697 D/ActivityThread( 1309): Package [com.drivertracking] reported as REPLACED, but missing application info. Assuming REMOVED.
03-18 11:20:35.697 D/ActivityThread( 1898): Package [com.drivertracking] reported as REPLACED, but missing application info. Assuming REMOVED.
03-18 11:20:35.699 D/ActivityThread(  941): Package [com.drivertracking] reported as REPLACED, but missing application info. Assuming REMOVED.
03-18 11:20:35.699 D/ActivityThread( 3047): Package [com.drivertracking] reported as REPLACED, but missing application info. Assuming REMOVED.
03-18 11:20:35.701 D/ActivityThread( 1898): Package [com.drivertracking] reported as REPLACED, but missing application info. Assuming REMOVED.
03-18 11:20:35.723 D/ActivityThread( 1297): Package [com.drivertracking] reported as REPLACED, but missing application info. Assuming REMOVED.
03-18 11:20:35.724 D/ActivityThread( 1297): Package [com.drivertracking] reported as REPLACED, but missing application info. Assuming REMOVED.
03-18 11:20:35.725 D/ActivityThread( 2879): Package [com.drivertracking] reported as REPLACED, but missing application info. Assuming REMOVED.
03-18 11:20:35.728 D/ActivityThread( 2879): Package [com.drivertracking] reported as REPLACED, but missing application info. Assuming REMOVED.
03-18 11:20:35.732 D/ActivityThread(  941): Package [com.drivertracking] reported as REPLACED, but missing application info. Assuming REMOVED.
03-18 11:20:35.737 I/SdkSandboxManager(  565): No SDKs used. Skipping SDK data reconcilation for CallingInfo{mUid=10212, mPackageName='com.drivertracking, mAppProcessToken='null'}
03-18 11:20:35.745 D/ActivityThread( 1336): Package [com.drivertracking] reported as REPLACED, but missing application info. Assuming REMOVED.
03-18 11:20:35.745 I/SdkSandboxManager(  565): No SDKs used. Skipping SDK data reconcilation for CallingInfo{mUid=10212, mPackageName='com.drivertracking, mAppProcessToken='null'}
03-18 11:20:35.761 D/ActivityThread( 1336): Package [com.drivertracking] reported as REPLACED, but missing application info. Assuming REMOVED.
03-18 11:20:35.769 D/ActivityThread(  565): Package [com.drivertracking] reported as REPLACED, but missing application info. Assuming REMOVED.
03-18 11:20:35.769 D/ActivityThread(  565): Package [com.drivertracking] reported as REPLACED, but missing application info. Assuming REMOVED.
03-18 11:20:35.782 I/Telecom (  565): CarModeTracker: Package com.drivertracking is not tracked.: SSH.oR@ACc
03-18 11:20:35.803 W/AlarmManager(  565): Package com.drivertracking, uid 10212 lost permission to set exact alarms!
03-18 11:20:35.815 I/SafetyLabelChangedBroadcastReceiver( 1158): received broadcast packageName: com.drivertracking, current user: UserHandle{0}, packageChangeEvent: UPDATE, intent user: UserHandle{0}
03-18 11:20:35.860 W/ndroid.settings( 2566): ApkAssets: Deleting an ApkAssets object '<empty> and /data/app/~~HnIyMNDJkyqqh8FANwt0uA==/com.drivertracking-SImqt3tTbvlINQ0nZ4xn4g==/base.apk' with 1 weak references
03-18 11:20:35.896 D/ActivityThread( 1970): Package [com.drivertracking] reported as REPLACED, but missing application info. Assuming REMOVED.
03-18 11:20:35.901 D/ActivityThread( 1970): Package [com.drivertracking] reported as REPLACED, but missing application info. Assuming REMOVED.
03-18 11:20:36.040 D/ActivityThread( 3271): Package [com.drivertracking] reported as REPLACED, but missing application info. Assuming REMOVED.
03-18 11:20:36.067 D/ActivityThread( 3271): Package [com.drivertracking] reported as REPLACED, but missing application info. Assuming REMOVED.
03-18 11:20:36.105 D/PackageUpdatedTask( 1069): Package updated: mOp=UPDATE packages=[com.drivertracking]
03-18 11:20:36.156 I/AiAiEcho( 1297): AppFetcherImpl onPackageChanged com.drivertracking.
03-18 11:20:36.200 I/AiAiEcho( 1297): AppIndexer Package:[com.drivertracking] UserProfile:[0] Enabled:[true].
03-18 11:20:36.201 I/AiAiEcho( 1297): AppFetcherImplV2 updateApps package:[com.drivertracking], userId:[0], reason:[package is updated.].
03-18 11:20:36.331 I/Finsky:background( 2211): [53] IQ:PSL: skipping onPackageRemoved(replacing=true) for untracked package=com.drivertracking
03-18 11:20:36.500 I/ProximityAuth( 1044): [RecentAppsMediator] Package added: (user=UserHandle{0}) com.drivertracking
03-18 11:20:36.734 W/SQLiteLog( 1309): (28) double-quoted string literal: "com.drivertracking"
03-18 11:20:37.439 W/.apps.wellbeing( 1223): ApkAssets: Deleting an ApkAssets object '<empty> and /data/app/~~HnIyMNDJkyqqh8FANwt0uA==/com.drivertracking-SImqt3tTbvlINQ0nZ4xn4g==/base.apk' with 1 weak references
03-18 11:20:37.575 I/ActivityTaskManager(  565): START u0 {act=android.intent.action.MAIN cat=[android.intent.category.LAUNCHER] flg=0x10000000 cmp=com.drivertracking/.MainActivity} with LAUNCH_SINGLE_TASK from uid 2000 (BAL_ALLOW_PERMISSION) result code=0
03-18 11:20:37.594 I/TopTaskTracker( 1069): onTaskMovedToFront: (moved taskInfo to front) taskId=17, baseIntent=Intent { act=android.intent.action.MAIN cat=[android.intent.category.LAUNCHER] flg=0x10000000 cmp=com.drivertracking/.MainActivity }
03-18 11:20:37.626 W/.apps.wellbeing( 1223): ApkAssets: Deleting an ApkAssets object '<empty> and /data/app/~~ubLfry8YJVMmjngOn_l0BQ==/com.drivertracking-mloGa-bWYRxYM1SZ-QE0Pw==/base.apk' with 1 weak references
